session_id,customer_id,sales_agent_id,industry,onboarding_scenario,onboarding_field,event_timestamp,event_status,event_duration_minutes,is_revisit,previous_onboarding_field,next_onboarding_field,validation_status,failure_reason,onboarding_progress,onboarding_risk_score,onboarding_risk_level,agent_action,agent_response_time_minutes,agent_guidance_given,agent_correction_count,agent_escalation,real_time_guidance,session_status
SESSION-A0E98053,CUST65918,AGENT719,banking,normal_completion,Identity Verification,2026-08-29 13:12:15.492323,completed,11.35,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,entered_information,0.9,False,0,none,,in_progress
SESSION-A0E98053,CUST65918,AGENT719,banking,normal_completion,Document Verification,2026-08-29 13:23:36.492323,completed,9.47,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,completed_step,1.46,False,0,none,,in_progress
SESSION-A0E98053,CUST65918,AGENT719,banking,normal_completion,Account Information,2026-08-29 13:33:04.692323,completed,11.03,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.05,Low,reviewed_information,7.71,False,0,none,,in_progress
SESSION-A0E98053,CUST65918,AGENT719,banking,normal_completion,Onboarding Confirmation,2026-08-29 13:44:06.492323,completed,8.07,False,Account Information,,passed,,100.0,0.05,Low,completed_step,1.65,False,0,none,,completed
SESSION-A1094315,CUST97887,AGENT152,banking,normal_completion,Customer Information,2026-08-29 13:08:55.078249,completed,1.38,False,,Identity Verification,passed,,20.0,0.15,Low,provided_guidance,1.17,True,0,none,Review the current information and proceed to Identity Verification.,in_progress
SESSION-A1094315,CUST97887,AGENT152,banking,normal_completion,Identity Verification,2026-08-29 13:10:17.878249,completed,3.42,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,entered_information,1.25,False,0,none,,in_progress
SESSION-A1094315,CUST97887,AGENT152,banking,normal_completion,Document Verification,2026-08-29 13:13:43.078249,completed,6.04,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,completed_step,1.72,False,0,none,,in_progress
SESSION-A1094315,CUST97887,AGENT152,banking,normal_completion,Account Information,2026-08-29 13:19:45.478249,completed,11.27,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.05,Low,completed_step,1.6,False,0,none,,in_progress
SESSION-A1094315,CUST97887,AGENT152,banking,normal_completion,Onboarding Confirmation,2026-08-29 13:31:01.678249,completed,11.92,False,Account Information,,passed,,100.0,0.05,Low,reviewed_information,4.2,False,0,none,,completed
SESSION-A1095F72,CUST75538,AGENT993,banking,normal_completion,Customer Information,2026-08-29 13:08:55.151935,completed,10.89,False,,Identity Verification,passed,,20.0,0.15,Low,reviewed_information,6.77,False,0,none,,in_progress
SESSION-A1095F72,CUST75538,AGENT993,banking,normal_completion,Identity Verification,2026-08-29 13:19:48.551935,completed,10.44,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,reviewed_information,4.41,False,0,none,,in_progress
SESSION-A1095F72,CUST75538,AGENT993,banking,normal_completion,Document Verification,2026-08-29 13:30:14.951935,completed,10.52,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,completed_step,2.55,False,0,none,,in_progress
SESSION-A1095F72,CUST75538,AGENT993,banking,normal_completion,Account Information,2026-08-29 13:40:46.151935,completed,11.46,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.05,Low,completed_step,2.53,False,0,none,,in_progress
SESSION-A1095F72,CUST75538,AGENT993,banking,normal_completion,Onboarding Confirmation,2026-08-29 13:52:13.751935,completed,5.3,False,Account Information,,passed,,100.0,0.05,Low,completed_step,1.44,False,0,none,,completed
SESSION-A1B7E80A,CUST30505,AGENT913,telecom,normal_completion,Customer Information,2026-08-29 13:08:55.254166,completed,3.01,False,,Service Selection,passed,,20.0,0.15,Low,provided_guidance,2.17,True,0,none,Review the current information and proceed to Service Selection.,in_progress
SESSION-A1B7E80A,CUST30505,AGENT913,telecom,normal_completion,Service Selection,2026-08-29 13:11:55.854166,completed,9.12,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,completed_step,2.35,False,0,none,,in_progress
SESSION-A1B7E80A,CUST30505,AGENT913,telecom,normal_completion,Document Verification,2026-08-29 13:21:03.054166,completed,3.23,False,Service Selection,Installation,passed,,60.0,0.05,Low,entered_information,2.99,False,0,none,,in_progress
SESSION-A1B7E80A,CUST30505,AGENT913,telecom,normal_completion,Installation,2026-08-29 13:24:16.854166,completed,2.87,False,Document Verification,Activation,passed,,80.0,0.05,Low,completed_step,1.73,False,0,none,,in_progress
SESSION-A1B7E80A,CUST30505,AGENT913,telecom,normal_completion,Activation,2026-08-29 13:27:09.054166,completed,11.13,False,Installation,,passed,,100.0,0.05,Low,provided_guidance,4.45,True,0,none,Review the completed information and complete Customer Onboarding.,completed
SESSION-A1E17E28,CUST40278,AGENT479,telecom,validation_errors,Customer Information,2026-08-29 13:08:55.265377,completed,11.4,False,,Service Selection,passed,,20.0,0.15,Low,completed_step,0.23,False,0,none,,in_progress
SESSION-A1E17E28,CUST40278,AGENT479,telecom,validation_errors,Service Selection,2026-08-29 13:20:19.265377,completed,13.47,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,entered_information,0.59,False,0,none,,in_progress
SESSION-A1E17E28,CUST40278,AGENT479,telecom,validation_errors,Document Verification,2026-08-29 13:33:47.465377,failed,15.15,False,Service Selection,Installation,failed,Required information missing,60.0,0.45,Medium,requested_missing_information,7.05,True,1,none,Review the current information and proceed to Installation.,in_progress
SESSION-A1E17E28,CUST40278,AGENT479,telecom,validation_errors,Installation,2026-08-29 13:48:56.465377,completed,19.9,False,Document Verification,Activation,passed,,80.0,0.2,Low,provided_guidance,2.37,True,0,none,Review the current information and proceed to Activation.,in_progress
SESSION-A1E17E28,CUST40278,AGENT479,telecom,validation_errors,Activation,2026-08-29 14:08:50.465377,failed,7.71,False,Installation,,failed,Required information missing,100.0,0.3,Medium,reviewed_information,1.4,True,2,required,Review the completed information and complete Customer Onboarding.,in_progress
SESSION-A1E9381A,CUST90985,AGENT597,banking,normal_completion,Customer Information,2026-08-29 13:08:55.097946,completed,1.15,False,,Identity Verification,passed,,20.0,0.15,Low,completed_step,1.35,False,0,none,,in_progress
SESSION-A1E9381A,CUST90985,AGENT597,banking,normal_completion,Identity Verification,2026-08-29 13:10:04.097946,completed,2.79,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,provided_guidance,4.81,True,0,none,Review the current information and proceed to Document Verification.,in_progress
SESSION-A1E9381A,CUST90985,AGENT597,banking,normal_completion,Document Verification,2026-08-29 13:12:51.497946,completed,11.84,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,completed_step,0.35,False,0,none,,in_progress
SESSION-A1E9381A,CUST90985,AGENT597,banking,normal_completion,Account Information,2026-08-29 13:24:41.897946,completed,2.46,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.05,Low,provided_guidance,3.98,True,0,none,Review the current information and proceed to Onboarding Confirmation.,in_progress
SESSION-A1E9381A,CUST90985,AGENT597,banking,normal_completion,Onboarding Confirmation,2026-08-29 13:27:09.497946,completed,6.64,False,Account Information,,passed,,100.0,0.05,Low,entered_information,1.79,False,0,none,,completed
SESSION-A2455193,CUST41321,AGENT541,banking,normal_completion,Customer Information,2026-08-29 13:08:55.083586,completed,3.61,False,,Identity Verification,passed,,20.0,0.15,Low,completed_step,0.92,False,0,none,,in_progress
SESSION-A2455193,CUST41321,AGENT541,banking,normal_completion,Identity Verification,2026-08-29 13:12:31.683586,completed,2.98,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,provided_guidance,2.15,True,0,none,Review the current information and proceed to Document Verification.,in_progress
SESSION-A2455193,CUST41321,AGENT541,banking,normal_completion,Document Verification,2026-08-29 13:15:30.483586,completed,10.88,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,entered_information,2.25,False,0,none,,in_progress
SESSION-A2455193,CUST41321,AGENT541,banking,normal_completion,Account Information,2026-08-29 13:26:23.283586,completed,8.6,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.05,Low,entered_information,1.15,False,0,none,,in_progress
SESSION-A2455193,CUST41321,AGENT541,banking,normal_completion,Onboarding Confirmation,2026-08-29 13:34:59.283586,completed,5.45,False,Account Information,,passed,,100.0,0.05,Low,completed_step,2.01,False,0,none,,completed
SESSION-A25A17D5,CUST32555,AGENT125,banking,validation_errors,Customer Information,2026-08-29 13:08:55.191254,completed,9.96,False,,Identity Verification,passed,,20.0,0.15,Low,completed_step,1.64,False,0,none,,in_progress
SESSION-A25A17D5,CUST32555,AGENT125,banking,validation_errors,Identity Verification,2026-08-29 13:18:52.791254,failed,9.06,False,Customer Information,Document Verification,failed,Required information missing,40.0,0.4,Medium,corrected_information,7.23,True,1,none,Review the current information and proceed to Document Verification.,in_progress
SESSION-A25A17D5,CUST32555,AGENT125,banking,validation_errors,Document Verification,2026-08-29 13:27:56.391254,completed,5.88,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,provided_guidance,3.68,True,0,none,Review the current information and proceed to Account Information.,in_progress
SESSION-A25A17D5,CUST32555,AGENT125,banking,validation_errors,Account Information,2026-08-29 13:33:49.191254,completed,5.84,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.05,Low,provided_guidance,3.56,True,0,none,Review the current information and proceed to Onboarding Confirmation.,in_progress
SESSION-A25A17D5,CUST32555,AGENT125,banking,validation_errors,Onboarding Confirmation,2026-08-29 13:39:39.591254,completed,15.73,False,Account Information,,passed,,100.0,0.2,Low,entered_information,0.36,False,0,none,,completed
SESSION-A341CC75,CUST16930,AGENT963,telecom,normal_completion,Customer Information,2026-08-29 13:08:55.237373,completed,6.75,False,,Service Selection,passed,,20.0,0.15,Low,completed_step,2.43,False,0,none,,in_progress
SESSION-A341CC75,CUST16930,AGENT963,telecom,normal_completion,Service Selection,2026-08-29 13:15:40.237373,completed,9.25,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,entered_information,0.7,False,0,none,,in_progress
SESSION-A341CC75,CUST16930,AGENT963,telecom,normal_completion,Document Verification,2026-08-29 13:24:55.237373,completed,6.7,False,Service Selection,Installation,passed,,60.0,0.05,Low,completed_step,2.55,False,0,none,,in_progress
SESSION-A341CC75,CUST16930,AGENT963,telecom,normal_completion,Installation,2026-08-29 13:31:37.237373,completed,11.96,False,Document Verification,Activation,passed,,80.0,0.05,Low,reviewed_information,6.77,False,0,none,,in_progress
SESSION-A341CC75,CUST16930,AGENT963,telecom,normal_completion,Activation,2026-08-29 13:43:34.837373,completed,4.92,False,Installation,,passed,,100.0,0.05,Low,entered_information,2.29,False,0,none,,completed
SESSION-A3505CB9,CUST70059,AGENT386,telecom,normal_completion,Customer Information,2026-08-29 13:08:55.309606,completed,4.88,False,,Service Selection,passed,,20.0,0.15,Low,entered_information,2.19,False,0,none,,in_progress
SESSION-A3505CB9,CUST70059,AGENT386,telecom,normal_completion,Service Selection,2026-08-29 13:13:48.109606,completed,8.18,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,entered_information,2.46,False,0,none,,in_progress
SESSION-A3505CB9,CUST70059,AGENT386,telecom,normal_completion,Document Verification,2026-08-29 13:21:58.909606,completed,4.72,False,Service Selection,Installation,passed,,60.0,0.05,Low,completed_step,1.15,False,0,none,,in_progress
SESSION-A3505CB9,CUST70059,AGENT386,telecom,normal_completion,Installation,2026-08-29 13:26:42.109606,completed,2.07,False,Document Verification,Activation,passed,,80.0,0.05,Low,completed_step,1.57,False,0,none,,in_progress
SESSION-A3505CB9,CUST70059,AGENT386,telecom,normal_completion,Activation,2026-08-29 13:28:46.309606,completed,5.84,False,Installation,,passed,,100.0,0.05,Low,entered_information,1.67,False,0,none,,completed
SESSION-A37B0474,CUST49072,AGENT760,telecom,normal_completion,Customer Information,2026-08-29 13:08:55.246224,completed,4.44,False,,Service Selection,passed,,20.0,0.15,Low,completed_step,1.18,False,0,none,,in_progress
SESSION-A37B0474,CUST49072,AGENT760,telecom,normal_completion,Service Selection,2026-08-29 13:13:21.646224,completed,1.55,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,entered_information,2.97,False,0,none,,in_progress
SESSION-A37B0474,CUST49072,AGENT760,telecom,normal_completion,Document Verification,2026-08-29 13:14:54.646224,completed,5.29,False,Service Selection,Installation,passed,,60.0,0.05,Low,entered_information,0.3,False,0,none,,in_progress
SESSION-A37B0474,CUST49072,AGENT760,telecom,normal_completion,Installation,2026-08-29 13:20:12.046224,completed,11.43,False,Document Verification,Activation,passed,,80.0,0.05,Low,provided_guidance,4.54,True,0,none,Review the current information and proceed to Activation.,in_progress
SESSION-A37B0474,CUST49072,AGENT760,telecom,normal_completion,Activation,2026-08-29 13:31:37.846224,completed,4.52,False,Installation,,passed,,100.0,0.05,Low,completed_step,1.86,False,0,none,,completed
SESSION-A3852448,CUST14668,AGENT785,banking,revisited_fields,Customer Information,2026-08-29 13:08:55.189337,completed,14.11,False,,Identity Verification,passed,,20.0,0.15,Low,entered_information,2.65,False,0,none,,in_progress
SESSION-A3852448,CUST14668,AGENT785,banking,revisited_fields,Identity Verification,2026-08-29 13:23:01.789337,completed,16.55,False,Customer Information,Document Verification,passed,,40.0,0.3,Medium,entered_information,1.44,False,0,none,,in_progress
SESSION-A3852448,CUST14668,AGENT785,banking,revisited_fields,Document Verification,2026-08-29 13:39:34.789337,completed,12.29,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,entered_information,1.25,False,0,none,,in_progress
SESSION-A3852448,CUST14668,AGENT785,banking,revisited_fields,Account Information,2026-08-29 13:51:52.189337,completed,14.83,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.05,Low,entered_information,1.83,False,0,none,,in_progress
SESSION-A3852448,CUST14668,AGENT785,banking,revisited_fields,Onboarding Confirmation,2026-08-29 14:06:41.989337,completed,12.54,False,Account Information,,passed,,100.0,0.05,Low,reviewed_information,7.3,False,0,none,,completed
SESSION-A39FE371,CUST84944,AGENT490,banking,normal_completion,Customer Information,2026-08-29 13:08:55.125554,completed,10.33,False,,Identity Verification,passed,,20.0,0.15,Low,completed_step,1.45,False,0,none,,in_progress
SESSION-A39FE371,CUST84944,AGENT490,banking,normal_completion,Identity Verification,2026-08-29 13:19:14.925554,completed,5.43,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,provided_guidance,3.12,True,0,none,Review the current information and proceed to Document Verification.,in_progress
SESSION-A39FE371,CUST84944,AGENT490,banking,normal_completion,Document Verification,2026-08-29 13:24:40.725554,completed,7.13,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,completed_step,0.78,False,0,none,,in_progress
SESSION-A39FE371,CUST84944,AGENT490,banking,normal_completion,Account Information,2026-08-29 13:31:48.525554,completed,10.7,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.05,Low,completed_step,0.6,False,0,none,,in_progress
